W	W40X264	W40X264	F	264	77.6	40	0	0	11.9	0	0	0.96	1.73	0	0	0	2.91	3	0	0	0	0	0	3.45	0	35.6	0	0	50.8	2720	3500	19400	1130	971	15.8	493	132	82.6	2.52	0	56.1	181000	0	114	589	182	555	0	0	0	0	W1000X393	W1000X393	3.85	50000	1016	0	0	303	0	0	24.4	43.9	0	0	0	73.9	76	0	0	0	0	0	3.45	0	35.6	0	0	350	18700	73.8	8080	18500	15900	402	205	2170	1350	64	0	23300	48400	0	73600	245	2980	9100	0	0	0	0
W	W40X235	W40X235	F	235	69	39.7	0	0	11.9	0	0	0.83	1.58	0	0	0	2.76	2.875	0	0	0	0	0	3.77	0	41.2	0	0	38	2440	5200	17400	1010	875	15.9	444	118	74.6	2.54	0	41.3	161000	0	113	530	166	495	0	0	0	0	W1000X350	W1000X350	3.43	44500	1008	0	0	302	0	0	21.1	40	0	0	0	70	72	0	0	0	0	0	3.77	0	41.2	0	0	262	16900	109	7230	16600	14300	403	185	1940	1220	64.4	0	17200	43300	0	73100	221	2720	8120	0	0	0	0
W	W40X211	W40X211	F	211	62	39.4	0	0	11.8	0	0	0.75	1.42	0	0	0	2.6	2.6875	0	0	0	0	0	4.17	0	45.6	0	0	31	2210	7680	15500	906	786	15.8	390	105	66.1	2.51	0	30.4	140000	0	112	468	148	442	0	0	0	0	W1000X314	W1000X314	3.08	40000	1000	0	0	300	0	0	19.1	35.9	0	0	0	65.9	68	0	0	0	0	0	4.17	0	45.6	0	0	214	15200	163	6440	14800	12900	401	162	1710	1080	63.7	0	12600	37600	0	72300	195	2430	7250	0	0	0	0
W	W40X183	W40X183	F	183	53.8	39	0	0	11.8	0	0	0.65	1.22	0	0	0	2.4	2.5	0	0	0	0	0	4.84	0	52.6	0	0	23.3	1920	13300	13300	783	683	15.7	336	89.6	56.9	2.5	0	20	120000	0	111	402	129	381	0	0	0	0	W1000X272	W1000X272	2.67	34700	990	0	0	300	0	0	16.5	31	0	0	0	61	63	0	0	0	0	0	4.84	0	52.6	0	0	161	13300	278	5540	12800	11200	400	140	1470	933	63.5	0	8340	32200	0	71900	167	2110	6240	0	0	0	0
W	W40X167	W40X167	F	167	49.2	38.6	0	0	11.8	0	0	0.65	1.02	0	0	0	2.21	2.3125	0	0	0	0	0	5.76	0	52.6	0	0	23.3	1750	20700	11600	693	600	15.3	283	76	47.9	2.4	0	14	99800	0	111	336	107	336	0	0	0	0	W1000X249	W1000X249	2.44	31700	980	0	0	300	0	0	16.5	26	0	0	0	56	58	0	0	0	0	0	5.76	0	52.6	0	0	161	12100	433	4820	11400	9830	390	118	1250	785	60.9	0	5840	26900	0	71600	140	1760	5500	0	0	0	0
W	W40X149	W40X149	F	149	43.8	38.2	0	0	11.8	0	0	0.63	0.83	0	0	0	2.01	2.125	0	0	0	0	0	7.11	0	54.3	0	0	21.9	1580	33400	9800	598	513	15	229	62.2	38.8	2.29	0	9.36	80000	0	110	270	86.7	288	0	0	0	0	W1000X222	W1000X222	2.17	28300	970	0	0	300	0	0	16	21.1	0	0	0	51.1	53	0	0	0	0	0	7.11	0	54.3	0	0	151	10900	701	4080	9800	8400	380	95.4	1020	636	58.1	0	3900	21500	0	71200	113	1420	4720	0	0	0	0
W	W36X798	W36X798	T	798	235	42	0	0	18	0	0	2.38	4.29	0	0	0	5.24	5.5625	0	0	0	0	0	2.1	0	13.2	0	0	0	6670	91.2	62600	3580	2980	16.3	4200	743	467	4.23	0	1050	1490000	0	169	3270	631	1790	0	0	0	0	W920X1188	W920X1188	11.6	151000	1066	0	0	457	0	0	60.5	109	0	0	0	133	141	0	0	0	0	0	2.1	0	13.2	0	0	0	46000	1.91	26100	58700	48900	415	1750	12200	7660	107	0	439000	401000	0	109000	1360	10300	29300	0	0	0	0
W	W36X650	W36X650	T	650	191	40.5	0	0	17.6	0	0	1.97	3.54	0	0	0	4.49	4.8125	0	0	0	0	0	2.48	0	16	0	0	0	5560	182	48900	2860	2420	16	3230	580	367	4.11	0	591	1100000	0	162	2520	510	1420	0	0	0	0	W920X967	W920X967	9.49	123000	1028	0	0	446	0	0	50	89.9	0	0	0	114	122	0	0	0	0	0	2.48	0	16	0	0	0	38300	3.83	20300	46900	39600	406	1340	9510	6010	104	0	246000	295000	0	105000	1050	8360	23300	0	0	0	0
W	W36X527	W36X527	T	527	155	39.2	0	0	17.2	0	0	1.61	2.91	0	0	0	3.86	4.1875	0	0	0	0	0	2.96	0	19.6	0	0	0	4620	374	38300	2280	1950	15.7	2490	454	289	4.01	0	327	820000	0	156	1960	412	1130	0	0	0	0	W920X784	W920X784	7.69	99800	996	0	0	437	0	0	40.9	73.9	0	0	0	98	106	0	0	0	0	0	2.96	0	19.6	0	0	0	31800	7.9	15900	37400	32000	400	1040	7440	4740	102	0	136000	221000	0	101000	815	6760	18600	0	0	0	0
W	W36X439	W36X439	T	439	129	38.3	0	0	17	0	0	1.36	2.44	0	0	0	3.39	3.6875	0	0	0	0	0	3.48	0	23.1	0	0	0	3900	721	31000	1870	1620	15.5	1990	367	235	3.93	0	193	638000	0	152	1570	341	931	0	0	0	0	W920X653	W920X653	6.41	83200	972	0	0	431	0	0	34.5	62	0	0	0	86.1	94	0	0	0	0	0	3.48	0	23.1	0	0	0	26900	15.2	12900	30700	26600	394	830	6020	3850	99.9	0	80500	172000	0	98000	654	5590	15300	0	0	0	0
